"school","latitude","longitude","time","temp_c","condition","wind_kph","humidity","will_it_rain","chance_of_rain","precip_mm"
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 09:00",29,"Patchy light rain",4.7,76,1,100,1.18
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 10:00",29.5,"Patchy rain nearby",6.8,74,1,100,0.28
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 11:00",29.7,"Light rain shower",7.6,75,1,100,0.95
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 12:00",29.8,"Light rain shower",7.9,75,1,100,0.61
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 13:00",30,"Light rain shower",9,75,1,100,1.4
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 14:00",30,"Light rain shower",10.4,75,1,100,1.27
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 15:00",29.6,"Light rain shower",11.5,77,1,100,1.16
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 16:00",29.1,"Light rain shower",10.8,78,1,100,0.45
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 17:00",28.5,"Light rain shower",10.4,81,1,100,0.28
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 18:00",27.5,"Patchy rain nearby",9.4,85,1,100,0.05
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 19:00",29.2,"Partly cloudy",6.5,84,0,0,0
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 20:00",26.3,"Partly Cloudy ",4,88,0,0,0
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 21:00",26,"Partly Cloudy ",3.6,88,0,0,0
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 22:00",25.8,"Partly Cloudy ",3.6,89,0,0,0
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-13 23:00",25.6,"Cloudy ",2.9,89,0,0,0
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 00:00",24.9,"Partly Cloudy ",3.6,92,0,0,0
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 01:00",24.9,"Partly Cloudy ",4.3,92,0,0,0
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 02:00",24.7,"Partly Cloudy ",4,92,0,0,0
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 03:00",24.6,"Partly Cloudy ",3.6,92,0,0,0
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 04:00",24.5,"Patchy rain nearby",3.6,92,1,75,0.02
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 05:00",24.2,"Patchy rain nearby",3.2,92,1,84,0.01
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 06:00",24.5,"Patchy light drizzle",3.6,92,1,100,0.4
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 07:00",26.1,"Patchy rain nearby",2.5,89,1,100,0.27
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 08:00",27.6,"Patchy rain nearby",2.9,83,1,100,0.11
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 09:00",29,"Patchy light rain",4.7,76,1,100,1.18
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 10:00",29.5,"Patchy rain nearby",6.8,74,1,100,0.28
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 11:00",29.7,"Light rain shower",7.6,75,1,100,0.95
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 12:00",29.8,"Light rain shower",7.9,75,1,100,0.61
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 13:00",30,"Light rain shower",9,75,1,100,1.4
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 14:00",30,"Light rain shower",10.4,75,1,100,1.27
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 15:00",29.6,"Light rain shower",11.5,77,1,100,1.16
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 16:00",29.1,"Light rain shower",10.8,78,1,100,0.45
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 17:00",28.5,"Light rain shower",10.4,81,1,100,0.28
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 18:00",27.5,"Patchy rain nearby",9.4,85,1,100,0.05
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 19:00",29.2,"Partly cloudy",6.5,84,0,0,0
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 20:00",26.3,"Partly Cloudy ",4,88,0,0,0
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 21:00",26,"Partly Cloudy ",3.6,88,0,0,0
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 22:00",25.8,"Partly Cloudy ",3.6,89,0,0,0
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-13 23:00",25.6,"Cloudy ",2.9,89,0,0,0
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 00:00",24.9,"Partly Cloudy ",3.6,92,0,0,0
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 01:00",24.9,"Partly Cloudy ",4.3,92,0,0,0
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 02:00",24.7,"Partly Cloudy ",4,92,0,0,0
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 03:00",24.6,"Partly Cloudy ",3.6,92,0,0,0
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 04:00",24.5,"Patchy rain nearby",3.6,92,1,75,0.02
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 05:00",24.2,"Patchy rain nearby",3.2,92,1,84,0.01
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 06:00",24.5,"Patchy light drizzle",3.6,92,1,100,0.4
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 07:00",26.1,"Patchy rain nearby",2.5,89,1,100,0.27
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 08:00",27.6,"Patchy rain nearby",2.9,83,1,100,0.11
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 09:00",29,"Patchy light rain",4.7,76,1,100,1.18
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 10:00",29.5,"Patchy rain nearby",6.8,74,1,100,0.28
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 11:00",29.7,"Light rain shower",7.6,75,1,100,0.95
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 12:00",29.8,"Light rain shower",7.9,75,1,100,0.61
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 13:00",30,"Light rain shower",9,75,1,100,1.4
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 14:00",30,"Light rain shower",10.4,75,1,100,1.27
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 15:00",29.6,"Light rain shower",11.5,77,1,100,1.16
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 16:00",29.1,"Light rain shower",10.8,78,1,100,0.45
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 17:00",28.5,"Light rain shower",10.4,81,1,100,0.28
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 18:00",27.5,"Patchy rain nearby",9.4,85,1,100,0.05
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 19:00",29.2,"Partly cloudy",6.5,84,0,0,0
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 20:00",26.3,"Partly Cloudy ",4,88,0,0,0
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 21:00",26,"Partly Cloudy ",3.6,88,0,0,0
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 22:00",25.8,"Partly Cloudy ",3.6,89,0,0,0
"San Isidro National High School",14.7610434,121.1530402,"2025-07-13 23:00",25.6,"Cloudy ",2.9,89,0,0,0
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 00:00",24.9,"Partly Cloudy ",3.6,92,0,0,0
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 01:00",24.9,"Partly Cloudy ",4.3,92,0,0,0
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 02:00",24.7,"Partly Cloudy ",4,92,0,0,0
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 03:00",24.6,"Partly Cloudy ",3.6,92,0,0,0
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 04:00",24.5,"Patchy rain nearby",3.6,92,1,75,0.02
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 05:00",24.2,"Patchy rain nearby",3.2,92,1,84,0.01
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 06:00",24.5,"Patchy light drizzle",3.6,92,1,100,0.4
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 07:00",26.1,"Patchy rain nearby",2.5,89,1,100,0.27
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 08:00",27.6,"Patchy rain nearby",2.9,83,1,100,0.11
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 09:00",29,"Patchy light rain",4.7,76,1,100,1.18
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 10:00",29.5,"Patchy rain nearby",6.8,74,1,100,0.28
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 11:00",29.7,"Light rain shower",7.6,75,1,100,0.95
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 12:00",29.8,"Light rain shower",7.9,75,1,100,0.61
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 13:00",30,"Light rain shower",9,75,1,100,1.4
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 14:00",30,"Light rain shower",10.4,75,1,100,1.27
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 15:00",29.6,"Light rain shower",11.5,77,1,100,1.16
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 16:00",29.1,"Light rain shower",10.8,78,1,100,0.45
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 17:00",28.5,"Light rain shower",10.4,81,1,100,0.28
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 18:00",27.5,"Patchy rain nearby",9.4,85,1,100,0.05
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 19:00",29.2,"Partly cloudy",6.5,84,0,0,0
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 20:00",26.3,"Partly Cloudy ",4,88,0,0,0
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 21:00",26,"Partly Cloudy ",3.6,88,0,0,0
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 22:00",25.8,"Partly Cloudy ",3.6,89,0,0,0
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-13 23:00",25.6,"Cloudy ",2.9,89,0,0,0
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 00:00",24.9,"Partly Cloudy ",3.6,92,0,0,0
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 01:00",24.9,"Partly Cloudy ",4.3,92,0,0,0
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 02:00",24.7,"Partly Cloudy ",4,92,0,0,0
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 03:00",24.6,"Partly Cloudy ",3.6,92,0,0,0
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 04:00",24.5,"Patchy rain nearby",3.6,92,1,75,0.02
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 05:00",24.2,"Patchy rain nearby",3.2,92,1,84,0.01
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 06:00",24.5,"Patchy light drizzle",3.6,92,1,100,0.4
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 07:00",26.1,"Patchy rain nearby",2.5,89,1,100,0.27
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 08:00",27.6,"Patchy rain nearby",2.9,83,1,100,0.11
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 09:00",29,"Patchy light rain",4.7,76,1,100,1.18
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 10:00",29.5,"Patchy rain nearby",6.8,74,1,100,0.28
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 11:00",29.7,"Light rain shower",7.6,75,1,100,0.95
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 12:00",29.8,"Light rain shower",7.9,75,1,100,0.61
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 13:00",30,"Light rain shower",9,75,1,100,1.4
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 14:00",30,"Light rain shower",10.4,75,1,100,1.27
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 15:00",29.6,"Light rain shower",11.5,77,1,100,1.16
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 16:00",29.1,"Light rain shower",10.8,78,1,100,0.45
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 17:00",28.5,"Light rain shower",10.4,81,1,100,0.28
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 18:00",27.5,"Patchy rain nearby",9.4,85,1,100,0.05
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 19:00",29.2,"Partly cloudy",6.5,84,0,0,0
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 20:00",26.3,"Partly Cloudy ",4,88,0,0,0
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 21:00",26,"Partly Cloudy ",3.6,88,0,0,0
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 22:00",25.8,"Partly Cloudy ",3.6,89,0,0,0
"San Jose National High School",14.7288251,121.1347038,"2025-07-13 23:00",25.6,"Cloudy ",2.9,89,0,0,0
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 00:00",24.9,"Partly Cloudy ",3.6,92,0,0,0
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 01:00",24.9,"Partly Cloudy ",4.3,92,0,0,0
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 02:00",24.7,"Partly Cloudy ",4,92,0,0,0
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 03:00",24.6,"Partly Cloudy ",3.6,92,0,0,0
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 04:00",24.5,"Patchy rain nearby",3.6,92,1,75,0.02
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 05:00",24.2,"Patchy rain nearby",3.2,92,1,84,0.01
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 06:00",24.5,"Patchy light drizzle",3.6,92,1,100,0.4
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 07:00",26.1,"Patchy rain nearby",2.5,89,1,100,0.27
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 08:00",27.6,"Patchy rain nearby",2.9,83,1,100,0.11
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 09:00",29,"Patchy light rain",4.7,76,1,100,1.18
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 10:00",29.5,"Patchy rain nearby",6.8,74,1,100,0.28
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 11:00",29.7,"Light rain shower",7.6,75,1,100,0.95
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 12:00",29.8,"Light rain shower",7.9,75,1,100,0.61
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 13:00",30,"Light rain shower",9,75,1,100,1.4
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 14:00",30,"Light rain shower",10.4,75,1,100,1.27
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 15:00",29.6,"Light rain shower",11.5,77,1,100,1.16
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 16:00",29.1,"Light rain shower",10.8,78,1,100,0.45
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 17:00",28.5,"Light rain shower",10.4,81,1,100,0.28
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 18:00",27.5,"Patchy rain nearby",9.4,85,1,100,0.05
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 19:00",29.2,"Partly cloudy",6.5,84,0,0,0
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 20:00",26.3,"Partly Cloudy ",4,88,0,0,0
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 21:00",26,"Partly Cloudy ",3.6,88,0,0,0
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 22:00",25.8,"Partly Cloudy ",3.6,89,0,0,0
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-13 23:00",25.6,"Cloudy ",2.9,89,0,0,0
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 00:00",24.9,"Partly Cloudy ",3.6,92,0,0,0
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 01:00",24.9,"Partly Cloudy ",4.3,92,0,0,0
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 02:00",24.7,"Partly Cloudy ",4,92,0,0,0
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 03:00",24.6,"Partly Cloudy ",3.6,92,0,0,0
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 04:00",24.5,"Patchy rain nearby",3.6,92,1,75,0.02
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 05:00",24.2,"Patchy rain nearby",3.2,92,1,84,0.01
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 06:00",24.5,"Patchy light drizzle",3.6,92,1,100,0.4
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 07:00",26.1,"Patchy rain nearby",2.5,89,1,100,0.27
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 08:00",27.6,"Patchy rain nearby",2.9,83,1,100,0.11
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 09:00",29,"Patchy light rain",4.7,76,1,100,1.18
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 10:00",29.5,"Patchy rain nearby",6.8,74,1,100,0.28
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 11:00",29.7,"Light rain shower",7.6,75,1,100,0.95
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 12:00",29.8,"Light rain shower",7.9,75,1,100,0.61
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 13:00",30,"Light rain shower",9,75,1,100,1.4
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 14:00",30,"Light rain shower",10.4,75,1,100,1.27
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 15:00",29.6,"Light rain shower",11.5,77,1,100,1.16
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 16:00",29.1,"Light rain shower",10.8,78,1,100,0.45
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 17:00",28.5,"Light rain shower",10.4,81,1,100,0.28
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 18:00",27.5,"Patchy rain nearby",9.4,85,1,100,0.05
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 19:00",29.2,"Partly cloudy",6.5,84,0,0,0
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 20:00",26.3,"Partly Cloudy ",4,88,0,0,0
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 21:00",26,"Partly Cloudy ",3.6,88,0,0,0
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 22:00",25.8,"Partly Cloudy ",3.6,89,0,0,0
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-13 23:00",25.6,"Cloudy ",2.9,89,0,0,0
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 00:00",24.9,"Partly Cloudy ",3.6,92,0,0,0
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 01:00",24.9,"Partly Cloudy ",4.3,92,0,0,0
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 02:00",24.7,"Partly Cloudy ",4,92,0,0,0
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 03:00",24.6,"Partly Cloudy ",3.6,92,0,0,0
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 04:00",24.5,"Patchy rain nearby",3.6,92,1,75,0.02
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 05:00",24.2,"Patchy rain nearby",3.2,92,1,84,0.01
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 06:00",24.5,"Patchy light drizzle",3.6,92,1,100,0.4
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 07:00",26.1,"Patchy rain nearby",2.5,89,1,100,0.27
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 08:00",27.6,"Patchy rain nearby",2.9,83,1,100,0.11
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 09:00",29,"Patchy light rain",4.7,76,1,100,1.18
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 10:00",29.5,"Patchy rain nearby",6.8,74,1,100,0.28
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 11:00",29.7,"Light rain shower",7.6,75,1,100,0.95
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 12:00",29.8,"Light rain shower",7.9,75,1,100,0.61
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 13:00",30,"Light rain shower",9,75,1,100,1.4
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 14:00",30,"Light rain shower",10.4,75,1,100,1.27
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 15:00",29.6,"Light rain shower",11.5,77,1,100,1.16
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 16:00",29.1,"Light rain shower",10.8,78,1,100,0.45
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 17:00",28.5,"Light rain shower",10.4,81,1,100,0.28
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 18:00",27.5,"Patchy rain nearby",9.4,85,1,100,0.05
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 19:00",29.2,"Partly cloudy",6.5,84,0,0,0
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 20:00",26.3,"Partly Cloudy ",4,88,0,0,0
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 21:00",26,"Partly Cloudy ",3.6,88,0,0,0
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 22:00",25.8,"Partly Cloudy ",3.6,89,0,0,0
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-13 23:00",25.6,"Cloudy ",2.9,89,0,0,0
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 00:00",24.9,"Partly Cloudy ",3.6,92,0,0,0
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 01:00",24.9,"Partly Cloudy ",4.3,92,0,0,0
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 02:00",24.7,"Partly Cloudy ",4,92,0,0,0
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 03:00",24.6,"Partly Cloudy ",3.6,92,0,0,0
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 04:00",24.5,"Patchy rain nearby",3.6,92,1,75,0.02
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 05:00",24.2,"Patchy rain nearby",3.2,92,1,84,0.01
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 06:00",24.5,"Patchy light drizzle",3.6,92,1,100,0.4
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 07:00",26.1,"Patchy rain nearby",2.5,89,1,100,0.27
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 08:00",27.6,"Patchy rain nearby",2.9,83,1,100,0.11
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 09:00",29,"Patchy light rain",4.7,76,1,100,1.18
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 10:00",29.5,"Patchy rain nearby",6.8,74,1,100,0.28
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 11:00",29.7,"Light rain shower",7.6,75,1,100,0.95
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 12:00",29.8,"Light rain shower",7.9,75,1,100,0.61
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 13:00",30,"Light rain shower",9,75,1,100,1.4
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 14:00",30,"Light rain shower",10.4,75,1,100,1.27
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 15:00",29.6,"Light rain shower",11.5,77,1,100,1.16
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 16:00",29.1,"Light rain shower",10.8,78,1,100,0.45
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 17:00",28.5,"Light rain shower",10.4,81,1,100,0.28
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 18:00",27.5,"Patchy rain nearby",9.4,85,1,100,0.05
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 19:00",29.2,"Partly cloudy",6.5,84,0,0,0
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 20:00",26.3,"Partly Cloudy ",4,88,0,0,0
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 21:00",26,"Partly Cloudy ",3.6,88,0,0,0
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 22:00",25.8,"Partly Cloudy ",3.6,89,0,0,0
"Wawa National High School",14.7308221,121.1851935,"2025-07-13 23:00",25.6,"Cloudy ",2.9,89,0,0,0
