"school","latitude","longitude","time","temp_c","condition","wind_kph","humidity","will_it_rain","chance_of_rain","precip_mm"
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 19:00",26.3,"Patchy rain nearby",6.8,89,1,100,0.1
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 20:00",30.2,"Partly cloudy",5.8,79,1,100,0.21
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Southville 8 Elementary School",14.7601205,121.1505675,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 19:00",30.2,"Partly cloudy",6.8,79,1,100,0.1
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 20:00",26.1,"Patchy light drizzle",5.8,90,1,100,0.21
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Southville 8‑C Elementary School",14.7560762,121.1451558,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 19:00",26.3,"Patchy rain nearby",6.8,89,1,100,0.1
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 20:00",30.2,"Partly cloudy",5.8,79,1,100,0.21
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Tagumpay Elementary School",14.7457126,121.1314735,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 19:00",30.2,"Partly cloudy",6.8,79,1,100,0.1
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 20:00",26.1,"Patchy light drizzle",5.8,90,1,100,0.21
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Wawa Elementary School",14.729144,121.186953,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 00:00",25.4,"Partly Cloudy ",0.7,87,0,0,0
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 01:00",25.2,"Patchy rain nearby",1.1,88,1,76,0.01
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 02:00",25,"Patchy rain nearby",2.2,89,1,71,0.01
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 03:00",24.9,"Patchy rain nearby",2.2,90,1,83,0.01
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 04:00",24.7,"Patchy rain nearby",1.8,90,1,77,0.02
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 05:00",24.6,"Patchy rain nearby",2.9,91,1,71,0.01
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 06:00",25,"Patchy rain nearby",4.7,91,1,79,0.02
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 07:00",26.5,"Patchy rain nearby",4,87,1,71,0.03
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 08:00",27.7,"Patchy rain nearby",4.3,81,1,74,0.02
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 09:00",29,"Patchy rain nearby",5.8,74,1,85,0.03
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 10:00",30.1,"Patchy rain nearby",8.3,69,1,100,0.06
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 11:00",30.3,"Light rain shower",10.4,71,1,100,0.8
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 12:00",30.3,"Patchy rain nearby",13,72,1,100,0.57
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 13:00",30.5,"Patchy rain nearby",14.4,71,1,100,0.28
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 14:00",30.5,"Patchy light drizzle",15.1,71,1,100,0.17
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 15:00",30.2,"Light rain shower",15.5,72,1,100,0.18
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 16:00",29.3,"Patchy light rain",15.1,76,1,100,0.76
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 17:00",28.7,"Light rain shower",14,80,1,100,0.65
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 18:00",27.5,"Patchy light drizzle",11.5,84,1,100,0.41
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 19:00",26,"Patchy rain nearby",9,87,1,100,0.09
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 20:00",30.2,"Partly cloudy",7.6,79,1,100,0.2
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 21:00",25.7,"Patchy rain nearby",5.8,88,1,100,0.07
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 22:00",25.6,"Patchy rain nearby",5,88,1,86,0.04
"Burgos National High School",14.7147125,121.1385985,"2025-07-14 23:00",25.5,"Patchy rain nearby",4.3,89,1,100,0.05
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 19:00",26.3,"Patchy rain nearby",6.8,89,1,100,0.1
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 20:00",30.2,"Partly cloudy",5.8,79,1,100,0.21
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"General Licerio Geronimo National High School",14.731947,121.1491519,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 19:00",26.3,"Patchy rain nearby",6.8,89,1,100,0.1
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 20:00",30.2,"Partly cloudy",5.8,79,1,100,0.21
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Gulod National High School",14.7444976,121.1551122,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 19:00",26.3,"Patchy rain nearby",6.8,89,1,100,0.1
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 20:00",30.2,"Partly cloudy",5.8,79,1,100,0.21
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Kasiglahan Village National High School",14.7492647,121.1415463,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 19:00",30.2,"Partly cloudy",6.8,79,1,100,0.1
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 20:00",26.1,"Patchy light drizzle",5.8,90,1,100,0.21
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Manggahan National High School",14.7233969,121.143161,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"Mascap National High School",14.7623644,121.183592,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"Mascap National High School",14.7623644,121.183592,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"Mascap National High School",14.7623644,121.183592,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"Mascap National High School",14.7623644,121.183592,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"Mascap National High School",14.7623644,121.183592,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"Mascap National High School",14.7623644,121.183592,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"Mascap National High School",14.7623644,121.183592,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"Mascap National High School",14.7623644,121.183592,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"Mascap National High School",14.7623644,121.183592,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"Mascap National High School",14.7623644,121.183592,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"Mascap National High School",14.7623644,121.183592,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"Mascap National High School",14.7623644,121.183592,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"Mascap National High School",14.7623644,121.183592,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"Mascap National High School",14.7623644,121.183592,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"Mascap National High School",14.7623644,121.183592,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"Mascap National High School",14.7623644,121.183592,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"Mascap National High School",14.7623644,121.183592,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"Mascap National High School",14.7623644,121.183592,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"Mascap National High School",14.7623644,121.183592,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Mascap National High School",14.7623644,121.183592,"2025-07-14 19:00",26.3,"Patchy rain nearby",6.8,89,1,100,0.1
"Mascap National High School",14.7623644,121.183592,"2025-07-14 20:00",30.2,"Partly cloudy",5.8,79,1,100,0.21
"Mascap National High School",14.7623644,121.183592,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Mascap National High School",14.7623644,121.183592,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Mascap National High School",14.7623644,121.183592,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
